season,team,offensive_plays,offensive_epa,successful_plays,interceptions,fumbles_lost,offensive_turnovers,red_zone_trips,red_zone_td,EPA_per_play_off,Success_rate_off,Turnover_rate_off,RedZone_TD_pct_off,defensive_plays,defensive_epa_allowed,dropbacks_faced,pressures,takeaways,third_down_plays,third_down_stops,Def_EPA_per_play,Pressure_rate_def,Takeaway_rate_def,Third_down_stop_rate_def,third_down_attempts,third_down_conversions,penalties,penalty_yards,Third_down_conv_pct,games_played,close_games,close_game_wins,Close_game_win_pct,Penalty_yards_per_game,qb_epa,qb_dropbacks,qb_turnovers,sacks_taken,pressures_faced,QB_EPA_per_play,QB_turnover_rate,Pressure_to_sack_rate,p_off_epa,p_off_succ,p_off_to,p_off_rztd,p_def_epa,p_def_press,p_def_take,p_def_3dstp,p_3d_conv,p_close_win,p_pen_yd_g,p_qb_epa,p_qb_to,p_qb_pts,s_off_to,s_def_epa,s_pen_yd_g,s_qb_to,s_qb_pts,Offensive_Score,Defensive_Score,Situational_Score,QB_Score,SBWI
2005,DET,949,-112.48644194984148,355,18,10,28,36,18,-0.11853155105357376,0.3740779768177028,0.02950474183350895,0.5,996,-23.9907943896466,517,31,31,207,124,-0.02408714296149257,0.05996131528046421,0.03112449799196787,0.5990338164251208,223,90,20,168,0.40358744394618834,16,8,3,0.375,10.5,-49.62866341522293,353,20,23,23,-0.1405911144907165,0.05665722379603399,1,0.16129032258064516,0.06451612903225806,0.6774193548387096,0.41935483870967744,0.5806451612903226,0.2903225806451613,0.8709677419354839,0.3870967741935484,0.5161290322580645,0.25,0.5,0.12903225806451613,0.9354838709677419,0,0.32258064516129037,0.4193548387096774,0.5,0.06451612903225812,1,0.19032258064516128,0.5112903225806452,0.43145161290322576,0.2637571290322581,0.3495256193548388
2005,GB,1047,-71.86780535739334,436,30,12,42,47,23,-0.06864164790581981,0.4164278892072588,0.04011461318051576,0.4893617021276595,955,-68.45759295799743,466,36,21,203,128,-0.07168334341151564,0.07725321888412018,0.02198952879581152,0.6305418719211823,220,94,22,258,0.4272727272727273,16,11,3,0.2727272727272727,16.125,-4.111170898440024,633,36,24,24,-0.00649474075582942,0.05687203791469194,1,0.45161290322580644,0.6774193548387096,1,0.3870967741935484,0.1935483870967742,0.8387096774193549,0.25806451612903225,0.7419354838709677,0.8387096774193549,0.14285714285714285,1,0.41935483870967744,0.967741935483871,0,0,0.8064516129032258,0,0.032258064516129004,1,0.42258064516129035,0.6419354838709677,0.37834101382488483,0.40796966451612904,0.4766169743778802
2005,HOU,949,-90.4516850552153,380,13,9,22,41,16,-0.09531262914142812,0.40042149631190727,0.02318229715489989,0.3902439024390244,992,117.548656932506,505,37,14,195,120,0.11849662997228426,0.07326732673267326,0.01411290322580645,0.6153846153846154,218,79,13,162,0.3623853211009174,16,7,1,0.14285714285714285,10.125,-67.19119457787598,490,17,68,68,-0.13712488689362445,0.03469387755102041,1,0.3225806451612903,0.41935483870967744,0.25806451612903225,0.1935483870967742,1,0.6451612903225806,0,0.5483870967741935,0.22580645161290322,0,0.42857142857142855,0.16129032258064516,0.45161290322580644,0,0.7419354838709677,0,0.5714285714285714,0.5483870967741935,1,0.4225806451612903,0.2758064516129032,0.2617511520737327,0.4231498967741935,0.3464963388018433
2005,IND,1032,185.7244128246072,517,11,5,16,63,39,0.17996551630291394,0.500968992248062,0.01550387596899224,0.6190476190476191,1017,-53.210007684044584,579,47,32,221,135,-0.05232055819473411,0.08117443868739206,0.03146509341199607,0.6108597285067874,199,94,12,122,0.4723618090452261,17,6,5,0.8333333333333334,7.176470588235294,178.8914185430848,515,12,22,22,0.3473619777535627,0.02330097087378641,1,1,1,0.03225806451612903,0.8387096774193549,0.3548387096774194,0.9354838709677419,0.9032258064516129,0.4838709677419355,1,1,0.10714285714285714,1,0.03225806451612903,0,0.967741935483871,0.6451612903225806,0.8928571428571429,0.967741935483871,1,0.9774193548387097,0.7854838709677419,0.9678571428571427,0.990512335483871,0.9205448634101381
2005,JAX,1062,1.375020634290002,440,7,11,18,49,29,0.00129474635997175,0.4143126177024482,0.01694915254237288,0.5918367346938775,1012,-60.251245879447694,559,50,26,218,144,-0.05953680422870325,0.08944543828264759,0.02569169960474308,0.6605504587155964,236,95,24,274,0.4025423728813559,17,11,8,0.7272727272727273,16.11764705882353,7.862786436726347,358,12,27,27,0.02196309060538085,0.0335195530726257,1,0.7096774193548387,0.6451612903225806,0.06451612903225806,0.7741935483870968,0.2903225806451613,1,0.41935483870967744,0.9354838709677419,0.4838709677419355,0.8571428571428571,0.9642857142857143,0.5161290322580645,0.2903225806451613,0,0.935483870967742,0.7096774193548387,0.0357142857142857,0.7096774193548387,1,0.7419354838709677,0.7435483870967743,0.4614055299539171,0.6584440193548388,0.6696150711520739
2005,KC,1042,100.8184088095546,476,10,11,21,55,30,0.09675471094966852,0.45681381957773515,0.02015355086372361,0.5454545454545454,966,3.176752312254246,590,28,28,204,126,0.00328856347024249,0.04745762711864407,0.02898550724637681,0.6176470588235294,209,91,20,217,0.4354066985645933,16,7,4,0.5714285714285714,13.5625,66.62596360978316,538,17,32,32,0.1238400810590765,0.03159851301115241,1,0.9032258064516129,0.9032258064516129,0.12903225806451613,0.6129032258064516,0.7419354838709677,0.06451612903225806,0.6774193548387096,0.6129032258064516,0.9032258064516129,0.6071428571428571,0.8571428571428571,0.8064516129032258,0.1935483870967742,0,0.8709677419354839,0.25806451612903225,0.1428571428571429,0.8064516129032258,1,0.867741935483871,0.3790322580645161,0.5862903225806453,0.8406072129032258,0.6594117651612904
2005,LA,1021,-30.372558292483,447,24,13,37,51,24,-0.02974785337167776,0.4378060724779628,0.03623898139079334,0.4705882352941176,990,46.48821929202127,547,41,24,198,115,0.04695779726466795,0.07495429616087751,0.02424242424242424,0.5808080808080808,209,78,9,108,0.37320574162679426,NA,NA,NA,NA,NA,42.100827478781575,313,12,26,26,0.13450743603444593,0.03833865814696485,1,0.5483870967741935,0.8064516129032258,0.9032258064516129,0.3548387096774194,0.8709677419354839,0.7096774193548387,0.3225806451612903,0.1935483870967742,0.3225806451612903,NA,NA,0.8387096774193549,0.5483870967741935,0,0.09677419354838712,0.12903225806451613,NA,0.4516129032258065,1,0.5161290322580645,0.3709677419354839,NA,0.7533207032258065,NA
2005,LAC,1017,88.52919645480499,454,16,8,24,53,37,0.08704935737935594,0.4464110127826942,0.02359882005899705,0.6981132075471698,990,-22.587249250277296,611,46,20,211,130,-0.02281540328310838,0.07528641571194762,0.0202020202020202,0.6161137440758294,208,88,17,198,0.4230769230769231,NA,NA,NA,NA,NA,53.97086321426057,524,23,27,27,0.10299783056156596,0.04389312977099236,1,0.8709677419354839,0.8709677419354839,0.2903225806451613,0.967741935483871,0.6129032258064516,0.7741935483870968,0.16129032258064516,0.5806451612903226,0.8064516129032258,NA,NA,0.7741935483870968,0.6774193548387096,0,0.7096774193548387,0.3870967741935484,NA,0.32258064516129037,1,0.8483870967741935,0.4645161290322581,NA,0.6812144451612904,NA
2005,LV,994,-28.703596108682333,401,15,6,21,46,23,-0.0288768572521955,0.403420523138833,0.02112676056338028,0.5,1018,29.440763303568787,522,36,19,223,127,0.0289201997088102,0.06896551724137931,0.01866404715127701,0.5695067264573991,215,88,8,92,0.40930232558139534,NA,NA,NA,NA,NA,10.754668446997176,605,15,37,37,0.01777631148263996,0.02479338842975206,1,0.5806451612903226,0.4838709677419355,0.22580645161290322,0.41935483870967744,0.8064516129032258,0.45161290322580644,0.06451612903225806,0.0967741935483871,0.6774193548387096,NA,NA,0.4838709677419355,0.0967741935483871,0,0.7741935483870968,0.19354838709677424,NA,0.9032258064516129,1,0.5741935483870968,0.21774193548387097,NA,0.6982922064516128,NA
2005,MIA,1013,-50.17561629432083,407,16,14,30,54,21,-0.0495317041404944,0.4017769002961501,0.02961500493583415,0.3888888888888889,1069,-56.05707380089224,596,49,26,237,142,-0.05243879682029209,0.08221476510067115,0.02432179607109448,0.5991561181434599,224,80,15,175,0.35714285714285715,16,8,5,0.625,10.9375,-26.1845580972569,516,21,26,26,-0.05074526763034283,0.04069767441860465,1,0.4838709677419355,0.45161290322580644,0.7096774193548387,0.16129032258064516,0.3225806451612903,0.967741935483871,0.3548387096774194,0.41935483870967744,0.1935483870967742,0.6785714285714286,0.5714285714285714,0.3225806451612903,0.6129032258064516,0,0.29032258064516125,0.6774193548387097,0.4285714285714286,0.3870967741935484,1,0.4032258064516129,0.6290322580645161,0.40956221198156684,0.46110057419354833,0.48380997658986175
2005,MIN,933,-78.81714974572903,366,16,11,27,49,23,-0.08447711655490785,0.39228295819935693,0.02893890675241157,0.4693877551020408,1016,-43.790578736720114,566,33,30,218,122,-0.04310096332354342,0.05830388692579505,0.02952755905511811,0.5596330275229358,194,64,13,156,0.32989690721649484,16,5,4,0.8,9.75,2.775748924229476,314,7,23,23,0.00883996472684546,0.02229299363057324,1,0.3548387096774194,0.22580645161290322,0.6451612903225806,0.3225806451612903,0.4838709677419355,0.1935483870967742,0.7741935483870968,0.06451612903225806,0.0967741935483871,0.9642857142857143,0.35714285714285715,0.45161290322580644,0,0,0.3548387096774194,0.5161290322580645,0.6428571428571428,1,1,0.3129032258064516,0.4290322580645161,0.5208525345622119,0.7096774,0.4686866320737327
2005,NE,1138,77.3397791481449,496,17,10,27,62,40,0.06796114160645422,0.4358523725834798,0.02372583479789103,0.6451612903225806,1107,-0.5038211788263323,635,40,20,242,145,-4.5512301610328e-4,0.06299212598425197,0.01806684733514001,0.5991735537190083,244,103,16,165,0.4221311475409836,18,7,5,0.7142857142857143,9.166666666666666,112.0933010493644,624,21,30,30,0.17963670039962243,0.03365384615384615,1,0.8064516129032258,0.7741935483870968,0.3225806451612903,0.9032258064516129,0.6774193548387096,0.3225806451612903,0.03225806451612903,0.45161290322580644,0.7419354838709677,0.75,0.2857142857142857,0.8709677419354839,0.3225806451612903,0,0.6774193548387097,0.32258064516129037,0.7142857142857143,0.6774193548387097,1,0.7806451612903226,0.25483870967741934,0.7360599078341014,0.8368121548387097,0.6252195738248848
2005,NO,1007,-119.50460180701212,401,24,13,37,41,17,-0.11867388461470914,0.39821251241310823,0.03674280039721946,0.4146341463414634,931,28.22353632832875,444,26,18,217,128,0.03031529143751745,0.05855855855855856,0.01933404940923738,0.5898617511520737,210,85,19,220,0.4047619047619048,16,7,2,0.2857142857142857,13.75,-23.453777502690215,460,22,33,33,-0.05098647283193525,0.04782608695652174,1,0.12903225806451613,0.3548387096774194,0.9354838709677419,0.22580645161290322,0.8387096774193549,0.22580645161290322,0.0967741935483871,0.22580645161290322,0.5483870967741935,0.17857142857142858,0.8928571428571429,0.2903225806451613,0.8387096774193549,0,0.06451612903225812,0.16129032258064513,0.1071428571428571,0.16129032258064513,1,0.19354838709677422,0.17096774193548386,0.3050691244239631,0.37760912258064516,0.24589048811059908
2005,NYG,1078,26.73514620927271,452,20,7,27,59,31,0.02480069221639398,0.41929499072356213,0.02504638218923933,0.5254237288135594,1108,-49.52033368888685,643,45,34,248,147,-0.04469344195747911,0.06998444790046657,0.03068592057761732,0.592741935483871,233,91,16,184,0.3905579399141631,17,6,3,0.5,10.823529411764708,19.341517911274483,608,25,31,31,0.03181170709091198,0.04111842105263158,1,0.7419354838709677,0.7096774193548387,0.45161290322580644,0.5483870967741935,0.45161290322580644,0.5161290322580645,0.8387096774193549,0.2903225806451613,0.3870967741935484,0.4642857142857143,0.5357142857142857,0.5806451612903226,0.6451612903225806,0,0.5483870967741935,0.5483870967741935,0.4642857142857143,0.3548387096774194,1,0.6741935483870968,0.5870967741935483,0.43341013824884794,0.5882353096774194,0.582716186359447
2005,NYJ,906,-133.12935861466767,355,15,13,28,44,17,-0.14694189692568174,0.3918322295805739,0.03090507726269316,0.3863636363636363,1023,-0.03635010149698781,491,31,28,209,121,-3.553284603811125e-5,0.06313645621181263,0.02737047898338221,0.5789473684210527,204,72,10,87,0.35294117647058826,16,6,2,0.3333333333333333,5.4375,-58.622628129401704,300,9,33,33,-0.195408760431339,0.03,1,0.06451612903225806,0.1935483870967742,0.7419354838709677,0.12903225806451613,0.7096774193548387,0.3548387096774194,0.5483870967741935,0.12903225806451613,0.16129032258064516,0.21428571428571427,0,0.06451612903225806,0.12903225806451613,0,0.25806451612903225,0.29032258064516125,1,0.8709677419354839,1,0.14838709677419354,0.36290322580645157,0.42880184331797233,0.4667931419354838,0.33250609382488483
2005,PHI,1014,-116.76419358202745,396,20,12,32,43,22,-0.11515206467655568,0.3905325443786982,0.03155818540433925,0.5116279069767442,1025,-38.10343545225662,531,29,24,230,148,-0.03717408336805523,0.05461393596986817,0.02341463414634146,0.6434782608695652,219,72,14,139,0.3287671232876712,16,10,5,0.5,8.6875,13.488067675135271,375,12,19,19,0.03596818046702739,0.032,1,0.1935483870967742,0.16129032258064516,0.7741935483870968,0.5161290322580645,0.5161290322580645,0.16129032258064516,0.2903225806451613,0.8387096774193549,0.06451612903225806,0.4642857142857143,0.21428571428571427,0.6129032258064516,0.22580645161290322,0,0.22580645161290325,0.4838709677419355,0.7857142857142857,0.7741935483870968,1,0.2225806451612903,0.38225806451612904,0.40080645161290324,0.7286527483870968,0.4073434529032258
2005,PIT,1175,79.53398875591951,503,17,7,24,73,46,0.06768850106886767,0.4280851063829787,0.02042553191489361,0.6301369863013698,1246,-94.58080265192612,768,62,34,288,171,-0.07590754626960364,0.08072916666666667,0.02728731942215088,0.59375,244,99,20,227,0.4057377049180328,20,7,3,0.42857142857142855,11.35,107.39640462770214,390,14,29,29,0.27537539648128756,0.03589743589743589,1,0.7741935483870968,0.7419354838709677,0.16129032258064516,0.8709677419354839,0.12903225806451613,0.9032258064516129,0.5161290322580645,0.3225806451612903,0.6129032258064516,0.2857142857142857,0.6428571428571429,0.967741935483871,0.5161290322580645,0,0.8387096774193549,0.8709677419354839,0.3571428571428571,0.4838709677419355,1,0.7870967741935484,0.6919354838709677,0.43801843317972344,0.8311195677419354,0.6975372776036866
2005,SEA,1213,157.32027990135563,582,12,5,17,67,49,0.1296952018972429,0.4798021434460016,0.01401483924154987,0.7313432835820896,1204,-85.2503943972622,720,54,31,277,173,-0.07080597541300847,0.075,0.02574750830564784,0.6245487364620939,239,97,19,199,0.40585774058577406,19,8,6,0.75,10.473684210526317,106.53278034038073,580,14,28,28,0.183677207483415,0.02413793103448276,1,0.967741935483871,0.967741935483871,0,1,0.22580645161290322,0.7419354838709677,0.45161290322580644,0.7096774193548387,0.6451612903225806,0.8928571428571429,0.4642857142857143,0.9032258064516129,0.06451612903225806,0,1,0.7741935483870968,0.5357142857142857,0.935483870967742,1,0.9774193548387097,0.6580645161290322,0.6866359447004607,0.929791270967742,0.813930604423963
2005,SF,859,-186.8282455473128,286,21,11,32,26,11,-0.21749504720292528,0.3329452852153667,0.03725261932479627,0.4230769230769231,1067,89.2871456139375,607,28,22,219,127,0.08368054884155342,0.04612850082372323,0.02061855670103092,0.5799086757990868,203,51,10,115,0.2512315270935961,16,9,4,0.4444444444444444,7.1875,-88.7120140180006,194,14,29,29,-0.45727842277319897,0.07216494845360824,1,0,0,0.967741935483871,0.25806451612903225,0.967741935483871,0.03225806451612903,0.1935483870967742,0.16129032258064516,0,0.35714285714285715,0.14285714285714285,0,1,0,0.032258064516129004,0.032258064516129004,0.8571428571428572,0,1,0.032258064516129024,0.09999999999999998,0.3642857142857143,0.1764706,0.1478286822119816
2005,TB,1032,-85.35369902259573,411,16,9,25,41,23,-0.0827070726963137,0.3982558139534883,0.02422480620155039,0.5609756097560976,989,-115.19670866630835,527,37,29,226,145,-0.11647796629555952,0.07020872865275142,0.02932254802831142,0.6415929203539823,232,94,16,165,0.4051724137931034,17,10,6,0.6,9.705882352941176,-41.52066088401573,379,13,31,31,-0.10955319494463256,0.03430079155672823,1,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.6451612903225806,0.06451612903225806,0.5483870967741935,0.7096774193548387,0.8064516129032258,0.5806451612903226,0.6428571428571429,0.32142857142857145,0.1935483870967742,0.3870967741935484,0,0.6129032258064516,0.935483870967742,0.6785714285714286,0.6129032258064516,1,0.45806451612903226,0.7322580645161291,0.6286866359447005,0.45920302580645167,0.5746747065437788
2005,TEN,1009,-112.76608866668332,409,14,12,26,47,24,-0.1117602464486455,0.4053518334985134,0.02576808721506442,0.5106382978723404,947,52.07211127884292,512,41,19,200,127,0.05498638994597985,0.080078125,0.02006335797254488,0.635,217,79,13,111,0.3640552995391705,16,6,1,0.16666666666666666,6.9375,-19.43489864374452,491,17,20,20,-0.03958227829683201,0.03462321792260692,1,0.22580645161290322,0.5161290322580645,0.5161290322580645,0.4838709677419355,0.9032258064516129,0.8709677419354839,0.12903225806451613,0.7741935483870968,0.25806451612903225,0.03571428571428571,0.07142857142857142,0.3870967741935484,0.41935483870967744,0,0.4838709677419355,0.09677419354838712,0.9285714285714286,0.5806451612903225,1,0.3903225806451613,0.4403225806451613,0.3925115207373272,0.5521821612903226,0.4381322847926268
2005,WAS,1133,-13.001487472521678,450,12,15,27,54,32,-0.01147527579216388,0.3971756398940865,0.02383053839364519,0.5925925925925926,1094,-81.17152011728427,635,38,31,249,154,-0.0741970019353604,0.05984251968503937,0.0283363802559415,0.6184738955823293,258,106,15,155,0.4108527131782946,18,11,6,0.5454545454545454,8.61111111111111,15.49349340587002,538,18,31,31,0.02879831488079929,0.03345724907063197,1,0.6451612903225806,0.3225806451612903,0.3548387096774194,0.8064516129032258,0.16129032258064516,0.25806451612903225,0.6129032258064516,0.6451612903225806,0.7096774193548387,0.5357142857142857,0.17857142857142858,0.5483870967741935,0.25806451612903225,0,0.6451612903225806,0.8387096774193549,0.8214285714285714,0.7419354838709677,1,0.5645161290322581,0.567741935483871,0.6910138248847926,0.6850094838709677,0.6148820811059907
2006,ARI,984,-54.203281885199026,406,17,10,27,52,25,-0.05508463606219413,0.41260162601626016,0.0274390243902439,0.4807692307692308,1004,-49.117710539590675,557,71,33,199,116,-0.04892202244979151,0.1274685816876122,0.03286852589641434,0.5829145728643216,210,83,17,204,0.3952380952380952,16,9,4,0.4444444444444444,12.75,-0.5058637266814716,390,14,20,35,-0.00129708647867044,0.03589743589743589,0.5714285714285714,0.4838709677419355,0.5161290322580645,0.5806451612903226,0.3548387096774194,0.41935483870967744,0.4838709677419355,0.8064516129032258,0.3870967741935484,0.6129032258064516,0.42857142857142855,0.7857142857142857,0.6129032258064516,0.2903225806451613,0.7741935483870968,0.4193548387096774,0.5806451612903225,0.2142857142857143,0.7096774193548387,0.22580645161290325,0.46774193548387094,0.5903225806451613,0.4380184331797235,0.5730550193548387,0.5196340453456221
